booking_id,customer_id,city,unit_size,start_date,end_date,duration_months,monthly_price,total_revenue,channel,repeat_customer
290,2318,Espoo,Premium Climate,2024-07-02,2025-03-29,9,303.75,2733.75,Google Ads,0
291,1174,Vantaa,Premium Climate,2025-10-10,2026-06-07,8,225.0,1800.0,Walk-in,0
292,2226,Espoo,5m² Unit,2025-11-21,2026-04-20,5,114.75,573.75,Walk-in,1
293,2816,Tampere,Premium Climate,2025-07-18,2026-05-14,10,258.75,2587.5,Walk-in,1
294,5729,Vantaa,10m² Unit,2024-06-26,2024-07-26,1,234.38,234.38,Walk-in,0
295,5396,Turku,10m² Unit,2024-06-29,2025-05-25,11,206.25,2268.75,Referral,1
296,9864,Espoo,10m² Unit,2026-03-16,2026-04-15,1,202.5,202.5,Website,0
297,4155,Tampere,5m² Unit,2024-12-03,2025-09-29,10,97.75,977.5,Walk-in,1
298,1815,Vantaa,Premium Climate,2025-07-28,2026-02-23,7,281.25,1968.75,Website,1
299,7510,Turku,5m² Unit,2024-06-03,2025-03-30,10,137.5,1375.0,Walk-in,1
300,4234,Tampere,10m² Unit,2026-02-24,2026-05-25,3,146.62,439.86,Google Ads,0
301,6534,Espoo,10m² Unit,2024-10-29,2025-08-25,10,202.5,2025.0,Google Ads,0
302,8580,Helsinki,10m² Unit,2024-07-26,2025-05-22,10,281.25,2812.5,Website,0
303,8887,Vantaa,Small Locker,2026-02-28,2026-03-30,1,63.75,63.75,Website,1
304,4417,Turku,10m² Unit,2025-06-25,2026-01-21,7,206.25,1443.75,Google Ads,1
305,9131,Helsinki,Premium Climate,2026-04-15,2026-09-12,5,270.0,1350.0,Walk-in,0
306,7878,Turku,10m² Unit,2025-07-30,2025-11-27,4,206.25,825.0,Walk-in,0
307,6318,Helsinki,10m² Unit,2025-06-02,2025-12-29,7,281.25,1968.75,Walk-in,0
308,9281,Helsinki,10m² Unit,2025-05-12,2025-09-09,4,281.25,1125.0,Referral,1
309,4863,Tampere,10m² Unit,2026-03-28,2027-01-22,10,172.5,1725.0,Google Ads,0
310,4892,Turku,Small Locker,2025-05-24,2025-07-23,2,82.5,165.0,Partner,1
311,2076,Tampere,Premium Climate,2026-02-28,2027-02-23,12,175.95,2111.4,Partner,0
312,9723,Tampere,5m² Unit,2025-12-14,2026-07-12,7,97.75,684.25,Partner,0
313,8117,Turku,10m² Unit,2025-01-03,2025-12-29,12,140.25,1683.0,Google Ads,0
314,5190,Turku,Premium Climate,2025-02-19,2025-10-17,8,168.3,1346.4,Walk-in,1
315,1034,Vantaa,Premium Climate,2025-06-25,2025-09-23,3,281.25,843.75,Partner,0
316,7561,Vantaa,Premium Climate,2024-06-13,2025-06-08,12,281.25,3375.0,Referral,1
317,8557,Tampere,Premium Climate,2024-08-05,2025-07-01,11,258.75,2846.25,Referral,1
318,2920,Espoo,5m² Unit,2024-08-17,2025-05-14,9,168.75,1518.75,Partner,1
319,9094,Tampere,10m² Unit,2025-05-11,2026-01-06,8,215.62,1724.96,Website,1
320,4497,Turku,Premium Climate,2025-12-21,2026-05-20,5,168.3,841.5,Referral,1
321,3533,Espoo,5m² Unit,2024-05-13,2024-11-09,6,168.75,1012.5,Partner,0
322,8054,Tampere,Small Locker,2025-10-30,2026-05-28,7,69.0,483.0,Website,1
323,8688,Vantaa,Premium Climate,2026-01-18,2026-03-19,2,191.25,382.5,Referral,0
324,7170,Vantaa,10m² Unit,2025-12-23,2026-01-22,1,159.38,159.38,Partner,1
325,2195,Turku,5m² Unit,2025-10-23,2025-12-22,2,110.0,220.0,Walk-in,1
326,5255,Tampere,5m² Unit,2025-06-08,2025-10-06,4,143.75,575.0,Referral,0
327,8476,Tampere,10m² Unit,2025-06-23,2025-10-21,4,215.62,862.48,Website,1
328,2246,Tampere,Premium Climate,2024-08-15,2025-02-11,6,258.75,1552.5,Google Ads,1
329,9467,Tampere,5m² Unit,2024-09-14,2025-04-12,7,115.0,805.0,Partner,0
330,7539,Vantaa,Premium Climate,2024-08-25,2025-08-20,12,281.25,3375.0,Partner,1
331,8136,Tampere,10m² Unit,2025-02-03,2025-09-01,7,146.62,1026.34,Walk-in,0
332,3648,Tampere,10m² Unit,2026-01-25,2026-02-24,1,146.62,146.62,Referral,1
333,5866,Helsinki,Small Locker,2024-09-27,2025-02-24,5,90.0,450.0,Referral,0
334,2866,Espoo,10m² Unit,2025-12-22,2026-08-19,8,172.12,1376.96,Google Ads,1
335,8813,Espoo,5m² Unit,2025-10-15,2026-02-12,4,135.0,540.0,Website,0
336,8882,Espoo,5m² Unit,2024-12-10,2025-06-08,6,114.75,688.5,Partner,0
337,5660,Espoo,Premium Climate,2026-02-22,2026-04-23,2,206.55,413.1,Partner,1
338,3042,Espoo,10m² Unit,2025-01-07,2025-11-03,10,172.12,1721.2,Website,0
339,8465,Turku,Premium Climate,2025-12-17,2026-08-14,8,168.3,1346.4,Referral,1
340,8228,Turku,Premium Climate,2026-01-07,2026-03-08,2,168.3,336.6,Walk-in,1
341,4204,Tampere,Small Locker,2025-03-21,2025-05-20,2,69.0,138.0,Referral,0
342,3834,Helsinki,10m² Unit,2026-03-10,2027-03-05,12,225.0,2700.0,Partner,1
343,9341,Helsinki,5m² Unit,2024-11-27,2025-11-22,12,127.5,1530.0,Google Ads,0
344,4112,Tampere,5m² Unit,2025-02-02,2025-05-03,3,97.75,293.25,Google Ads,1
345,6238,Tampere,Premium Climate,2024-07-14,2024-08-13,1,258.75,258.75,Website,0
346,4815,Tampere,5m² Unit,2024-12-31,2025-04-30,4,97.75,391.0,Partner,0
347,2433,Turku,10m² Unit,2025-08-04,2025-11-02,3,206.25,618.75,Partner,0
348,9861,Tampere,Small Locker,2024-09-20,2025-08-16,11,69.0,759.0,Website,0
349,8157,Espoo,Premium Climate,2024-12-21,2025-10-17,10,206.55,2065.5,Walk-in,0
350,5257,Vantaa,Small Locker,2024-08-09,2024-11-07,3,93.75,281.25,Referral,1
351,9123,Helsinki,10m² Unit,2025-08-03,2026-06-29,11,281.25,3093.75,Partner,0
352,9095,Helsinki,5m² Unit,2024-07-23,2024-09-21,2,187.5,375.0,Partner,1
353,2173,Tampere,Small Locker,2025-10-14,2026-03-13,5,69.0,345.0,Walk-in,0
354,4858,Vantaa,5m² Unit,2025-08-07,2026-04-04,8,156.25,1250.0,Website,1
355,9464,Turku,Small Locker,2024-10-05,2025-04-03,6,66.0,396.0,Google Ads,0
356,8128,Helsinki,Small Locker,2024-12-20,2025-03-20,3,76.5,229.5,Walk-in,1
357,4058,Vantaa,10m² Unit,2024-08-29,2025-01-26,5,234.38,1171.9,Partner,0
358,2575,Helsinki,Premium Climate,2024-12-17,2025-11-12,11,229.5,2524.5,Website,1
359,6160,Espoo,5m² Unit,2025-08-13,2025-10-12,2,168.75,337.5,Partner,1
360,2610,Vantaa,10m² Unit,2025-09-23,2026-05-21,8,187.5,1500.0,Walk-in,0
361,8007,Espoo,5m² Unit,2025-10-26,2026-09-21,11,135.0,1485.0,Walk-in,0
362,2931,Espoo,Premium Climate,2026-01-31,2027-01-26,12,206.55,2478.6,Google Ads,0
363,9837,Turku,Premium Climate,2025-12-21,2026-09-17,9,168.3,1514.7,Google Ads,0
364,4721,Helsinki,Small Locker,2025-07-29,2025-10-27,3,112.5,337.5,Website,1
365,1081,Helsinki,10m² Unit,2025-02-16,2025-07-16,5,191.25,956.25,Website,0
366,9104,Vantaa,Premium Climate,2025-12-09,2026-12-04,12,191.25,2295.0,Website,1
367,3403,Vantaa,Small Locker,2025-07-07,2026-06-02,11,93.75,1031.25,Partner,0
368,9208,Tampere,5m² Unit,2025-12-05,2026-02-03,2,97.75,195.5,Website,0
369,5991,Espoo,Small Locker,2026-04-18,2026-11-14,7,81.0,567.0,Google Ads,0
370,4316,Turku,Small Locker,2025-06-25,2026-05-21,11,82.5,907.5,Walk-in,1
371,6176,Tampere,Small Locker,2025-10-12,2026-05-10,7,69.0,483.0,Website,1
372,6682,Espoo,Premium Climate,2025-09-10,2026-01-08,4,243.0,972.0,Referral,1
373,9449,Espoo,Premium Climate,2025-01-19,2025-10-16,9,206.55,1858.95,Referral,1
374,4802,Helsinki,5m² Unit,2025-12-31,2026-04-30,4,127.5,510.0,Referral,1
375,5888,Vantaa,Premium Climate,2024-09-16,2025-04-14,7,225.0,1575.0,Google Ads,1
376,2129,Turku,10m² Unit,2025-01-24,2025-06-23,5,140.25,701.25,Website,0
377,8592,Vantaa,5m² Unit,2025-12-08,2026-10-04,10,106.25,1062.5,Referral,1
378,7604,Vantaa,Premium Climate,2025-04-28,2025-10-25,6,225.0,1350.0,Website,1
379,1559,Tampere,5m² Unit,2024-12-23,2025-05-22,5,97.75,488.75,Walk-in,0
380,6444,Vantaa,10m² Unit,2024-12-11,2025-06-09,6,159.38,956.28,Website,0
381,1118,Turku,Premium Climate,2024-07-02,2024-08-01,1,247.5,247.5,Website,1
382,2000,Turku,Premium Climate,2025-10-01,2026-04-29,7,198.0,1386.0,Walk-in,1
383,7735,Espoo,10m² Unit,2026-01-22,2026-07-21,6,172.12,1032.72,Referral,1
384,5816,Helsinki,Small Locker,2025-11-10,2026-08-07,9,76.5,688.5,Website,1
385,7027,Espoo,10m² Unit,2024-10-24,2025-03-23,5,202.5,1012.5,Walk-in,0
386,6454,Vantaa,Small Locker,2025-12-06,2026-08-03,8,63.75,510.0,Referral,0
387,1730,Vantaa,Premium Climate,2025-11-02,2026-01-01,2,191.25,382.5,Referral,1
388,3843,Espoo,Small Locker,2024-10-18,2025-04-16,6,81.0,486.0,Website,0
389,7177,Turku,5m² Unit,2024-08-05,2025-04-02,8,137.5,1100.0,Partner,0
390,8429,Turku,Premium Climate,2025-06-17,2025-07-17,1,247.5,247.5,Walk-in,0
391,5884,Helsinki,Premium Climate,2025-07-18,2025-08-17,1,337.5,337.5,Walk-in,0
392,8658,Turku,Premium Climate,2024-11-14,2025-09-10,10,168.3,1683.0,Website,0
393,9518,Turku,5m² Unit,2026-01-22,2026-09-19,8,93.5,748.0,Google Ads,1
394,2770,Helsinki,Small Locker,2025-12-03,2026-11-28,12,76.5,918.0,Walk-in,0
395,1581,Helsinki,5m² Unit,2025-12-06,2026-01-05,1,127.5,127.5,Partner,0
396,9089,Turku,10m² Unit,2024-08-26,2025-02-22,6,206.25,1237.5,Website,0
397,2224,Turku,Premium Climate,2025-03-29,2025-08-26,5,198.0,990.0,Partner,0
398,1269,Tampere,Small Locker,2025-11-20,2026-09-16,10,58.65,586.5,Walk-in,0
399,3149,Espoo,10m² Unit,2024-09-19,2024-12-18,3,202.5,607.5,Google Ads,0
400,8182,Helsinki,Premium Climate,2026-01-10,2026-08-08,7,229.5,1606.5,Referral,1
401,9302,Turku,Small Locker,2025-09-07,2026-02-04,5,66.0,330.0,Google Ads,0
402,6898,Espoo,Premium Climate,2025-11-19,2026-03-19,4,206.55,826.2,Walk-in,0
403,6452,Espoo,10m² Unit,2024-06-15,2024-12-12,6,253.12,1518.72,Walk-in,1
404,5670,Turku,Premium Climate,2025-01-18,2025-04-18,3,168.3,504.9,Walk-in,1
405,3945,Helsinki,10m² Unit,2026-02-10,2026-09-08,7,191.25,1338.75,Website,1
406,9484,Helsinki,10m² Unit,2026-01-04,2026-07-03,6,191.25,1147.5,Partner,1
407,7590,Turku,5m² Unit,2025-11-29,2026-11-24,12,93.5,1122.0,Google Ads,1
408,2485,Helsinki,Small Locker,2025-12-28,2026-04-27,4,76.5,306.0,Referral,1
409,9234,Espoo,10m² Unit,2025-11-28,2026-09-24,10,172.12,1721.2,Partner,1
410,3088,Turku,Premium Climate,2025-06-14,2025-11-11,5,247.5,1237.5,Website,0
411,1255,Helsinki,5m² Unit,2024-08-10,2024-12-08,4,187.5,750.0,Partner,1
412,1321,Tampere,Premium Climate,2025-02-07,2025-04-08,2,175.95,351.9,Walk-in,1
413,9319,Espoo,10m² Unit,2026-02-12,2026-05-13,3,172.12,516.36,Website,0
414,6159,Tampere,10m² Unit,2026-01-30,2026-11-26,10,146.62,1466.2,Walk-in,1
415,4190,Turku,Premium Climate,2024-07-02,2024-08-01,1,247.5,247.5,Referral,0
416,4800,Turku,10m² Unit,2024-05-15,2024-12-11,7,206.25,1443.75,Website,1
417,9116,Helsinki,5m² Unit,2024-06-11,2024-10-09,4,187.5,750.0,Partner,1
418,1141,Vantaa,5m² Unit,2026-01-07,2026-05-07,4,106.25,425.0,Google Ads,1
419,5996,Espoo,Premium Climate,2024-08-08,2025-01-05,5,303.75,1518.75,Website,0
420,2702,Vantaa,Small Locker,2025-08-12,2026-01-09,5,93.75,468.75,Partner,1
421,5654,Espoo,5m² Unit,2025-10-16,2025-11-15,1,135.0,135.0,Google Ads,0
422,2011,Espoo,Premium Climate,2026-01-23,2026-02-22,1,206.55,206.55,Website,0
423,8130,Espoo,10m² Unit,2024-04-28,2024-12-24,8,202.5,1620.0,Website,1
424,1021,Tampere,Small Locker,2025-03-21,2025-11-16,8,69.0,552.0,Referral,1
425,5225,Helsinki,5m² Unit,2025-10-10,2026-06-07,8,150.0,1200.0,Website,1
426,4263,Espoo,10m² Unit,2025-03-13,2025-11-08,8,202.5,1620.0,Google Ads,0
427,6661,Espoo,Small Locker,2026-03-23,2027-01-17,10,81.0,810.0,Partner,1
428,8545,Helsinki,5m² Unit,2025-08-21,2026-05-18,9,187.5,1687.5,Google Ads,0
429,3893,Tampere,Small Locker,2025-10-29,2026-07-26,9,69.0,621.0,Walk-in,0
430,8828,Tampere,10m² Unit,2025-11-08,2026-07-06,8,146.62,1172.96,Referral,0
431,5621,Vantaa,10m² Unit,2026-04-02,2026-06-01,2,187.5,375.0,Partner,0
432,9496,Tampere,Small Locker,2024-10-15,2025-04-13,6,69.0,414.0,Partner,0
433,1563,Turku,Small Locker,2025-10-15,2026-01-13,3,66.0,198.0,Google Ads,0
434,4689,Tampere,Premium Climate,2026-03-24,2026-05-23,2,207.0,414.0,Walk-in,0
435,2000,Espoo,Small Locker,2025-09-20,2026-06-17,9,81.0,729.0,Website,0
436,7022,Turku,Small Locker,2026-03-03,2026-05-02,2,66.0,132.0,Referral,1
437,8428,Helsinki,Small Locker,2025-04-11,2025-10-08,6,90.0,540.0,Walk-in,0
438,8105,Espoo,Small Locker,2025-03-23,2025-07-21,4,81.0,324.0,Website,0
439,9756,Turku,Small Locker,2026-02-10,2027-01-06,11,56.1,617.1,Walk-in,1
440,3495,Tampere,10m² Unit,2024-07-22,2024-08-21,1,215.62,215.62,Walk-in,1
441,1996,Turku,5m² Unit,2025-02-18,2025-05-19,3,93.5,280.5,Website,0
442,7162,Espoo,Premium Climate,2024-11-12,2025-09-08,10,206.55,2065.5,Walk-in,1
443,4088,Tampere,Premium Climate,2024-11-15,2025-05-14,6,175.95,1055.7,Walk-in,1
444,5109,Tampere,5m² Unit,2025-08-08,2026-08-03,12,143.75,1725.0,Website,1
445,6090,Tampere,10m² Unit,2025-08-06,2026-06-02,10,215.62,2156.2,Partner,0
446,5826,Espoo,Small Locker,2024-05-23,2024-09-20,4,101.25,405.0,Website,1
447,3600,Turku,Premium Climate,2024-04-29,2024-07-28,3,198.0,594.0,Referral,0
448,5134,Tampere,5m² Unit,2025-08-15,2025-10-14,2,143.75,287.5,Website,0
449,7520,Helsinki,5m² Unit,2024-12-24,2025-09-20,9,127.5,1147.5,Website,0
450,6479,Vantaa,Premium Climate,2025-08-13,2025-09-12,1,281.25,281.25,Website,1
451,3141,Tampere,Premium Climate,2025-11-07,2026-02-05,3,175.95,527.85,Referral,0
452,5128,Helsinki,Premium Climate,2025-02-20,2025-11-17,9,229.5,2065.5,Google Ads,1
453,9829,Turku,Small Locker,2024-10-23,2025-06-20,8,66.0,528.0,Google Ads,1
454,9688,Espoo,10m² Unit,2025-11-25,2026-01-24,2,172.12,344.24,Website,1
455,3003,Tampere,10m² Unit,2025-02-11,2025-04-12,2,146.62,293.24,Google Ads,1
456,1700,Vantaa,10m² Unit,2025-05-12,2026-04-07,11,234.38,2578.18,Partner,1
457,1884,Vantaa,Premium Climate,2025-11-01,2026-07-29,9,191.25,1721.25,Referral,0
458,3942,Espoo,10m² Unit,2024-09-01,2025-04-29,8,202.5,1620.0,Website,0
459,4408,Tampere,10m² Unit,2024-11-02,2025-05-01,6,146.62,879.72,Google Ads,0
460,5869,Turku,Small Locker,2024-05-20,2024-07-19,2,82.5,165.0,Google Ads,0
461,5325,Espoo,Premium Climate,2025-10-06,2026-04-04,6,243.0,1458.0,Website,0
462,3827,Vantaa,Premium Climate,2026-02-10,2026-07-10,5,191.25,956.25,Partner,0
463,5931,Turku,10m² Unit,2024-04-29,2024-07-28,3,165.0,495.0,Website,1
464,2389,Tampere,10m² Unit,2025-11-01,2026-08-28,10,146.62,1466.2,Google Ads,1
465,8857,Helsinki,Small Locker,2026-01-25,2026-11-21,10,76.5,765.0,Walk-in,0
466,9329,Espoo,Small Locker,2024-07-23,2024-10-21,3,101.25,303.75,Partner,0
467,8456,Turku,10m² Unit,2025-07-14,2025-08-13,1,206.25,206.25,Website,1
468,5411,Helsinki,10m² Unit,2025-01-30,2025-03-31,2,191.25,382.5,Website,0
469,6673,Helsinki,10m² Unit,2025-09-24,2026-03-23,6,225.0,1350.0,Website,0
470,2718,Turku,5m² Unit,2025-04-26,2025-06-25,2,110.0,220.0,Google Ads,1
471,5552,Turku,Small Locker,2024-09-12,2025-06-09,9,66.0,594.0,Partner,0
472,4329,Helsinki,Small Locker,2025-09-14,2026-09-09,12,90.0,1080.0,Referral,0
473,5812,Vantaa,Small Locker,2025-12-19,2026-09-15,9,63.75,573.75,Google Ads,1
474,1073,Espoo,Premium Climate,2024-12-01,2025-10-27,11,206.55,2272.05,Referral,1
475,4315,Helsinki,10m² Unit,2025-01-27,2025-09-24,8,191.25,1530.0,Walk-in,0
476,2517,Espoo,5m² Unit,2024-05-13,2024-11-09,6,168.75,1012.5,Walk-in,1
477,7210,Turku,Small Locker,2025-10-09,2026-08-05,10,66.0,660.0,Google Ads,0
478,6978,Espoo,10m² Unit,2025-07-06,2025-09-04,2,253.12,506.24,Walk-in,1
479,9477,Helsinki,5m² Unit,2024-08-04,2025-01-01,5,187.5,937.5,Website,0
480,8904,Tampere,Premium Climate,2024-07-07,2025-03-04,8,258.75,2070.0,Walk-in,1
481,3078,Tampere,Small Locker,2025-08-29,2026-03-27,7,86.25,603.75,Partner,0
482,5468,Espoo,Premium Climate,2025-09-13,2026-09-08,12,243.0,2916.0,Website,1
483,8623,Espoo,5m² Unit,2024-11-27,2025-01-26,2,114.75,229.5,Walk-in,0
484,5179,Tampere,Small Locker,2025-10-08,2026-03-07,5,69.0,345.0,Google Ads,0
485,6785,Turku,Premium Climate,2025-02-07,2026-02-02,12,168.3,2019.6,Partner,1
486,3608,Helsinki,Premium Climate,2025-01-06,2025-07-05,6,229.5,1377.0,Referral,1
487,8312,Turku,10m² Unit,2025-05-05,2025-10-02,5,206.25,1031.25,Partner,0
488,6428,Turku,10m² Unit,2026-02-13,2026-03-15,1,140.25,140.25,Google Ads,0
489,3304,Helsinki,Small Locker,2025-09-15,2026-09-10,12,90.0,1080.0,Walk-in,0
490,4910,Tampere,Premium Climate,2025-05-31,2026-02-25,9,258.75,2328.75,Walk-in,0
491,2889,Tampere,10m² Unit,2026-01-06,2026-09-03,8,146.62,1172.96,Website,1
492,5371,Turku,5m² Unit,2025-10-22,2026-06-19,8,110.0,880.0,Google Ads,0
493,6474,Tampere,5m² Unit,2026-04-19,2026-12-15,8,115.0,920.0,Website,0
494,2195,Helsinki,5m² Unit,2025-04-13,2025-07-12,3,150.0,450.0,Walk-in,0
495,1079,Turku,5m² Unit,2024-09-23,2025-07-20,10,110.0,1100.0,Google Ads,0
496,2861,Helsinki,Premium Climate,2024-07-01,2024-10-29,4,337.5,1350.0,Referral,1
497,5211,Tampere,Small Locker,2024-12-24,2025-08-21,8,58.65,469.2,Google Ads,1
498,2151,Turku,Premium Climate,2026-02-14,2026-10-12,8,168.3,1346.4,Website,0
499,9730,Turku,5m² Unit,2025-06-24,2026-03-21,9,137.5,1237.5,Google Ads,1
500,9121,Espoo,5m² Unit,2024-11-17,2025-04-16,5,114.75,573.75,Google Ads,0
501,9740,Espoo,Premium Climate,2025-10-31,2025-11-30,1,243.0,243.0,Google Ads,0
502,1080,Espoo,Small Locker,2025-11-27,2026-07-25,8,68.85,550.8,Walk-in,1
503,7361,Tampere,Premium Climate,2024-06-07,2024-12-04,6,258.75,1552.5,Referral,1
504,2353,Espoo,10m² Unit,2026-01-29,2026-08-27,7,172.12,1204.84,Google Ads,1
505,2170,Helsinki,10m² Unit,2024-07-01,2025-05-27,11,281.25,3093.75,Walk-in,1
506,1124,Vantaa,5m² Unit,2025-03-15,2025-12-10,9,125.0,1125.0,Google Ads,1
507,6425,Tampere,Small Locker,2024-05-29,2025-03-25,10,86.25,862.5,Website,1
508,4592,Helsinki,10m² Unit,2025-03-08,2025-11-03,8,225.0,1800.0,Website,1
509,8660,Tampere,10m² Unit,2024-09-16,2024-11-15,2,172.5,345.0,Website,0
510,1513,Vantaa,5m² Unit,2025-05-20,2026-02-14,9,156.25,1406.25,Referral,1
511,2733,Helsinki,Small Locker,2026-02-06,2026-12-03,10,76.5,765.0,Google Ads,0
512,6416,Tampere,10m² Unit,2025-07-21,2025-11-18,4,215.62,862.48,Walk-in,0
513,4495,Tampere,5m² Unit,2025-04-05,2025-11-01,7,115.0,805.0,Website,1
514,5195,Turku,5m² Unit,2025-09-27,2025-11-26,2,110.0,220.0,Walk-in,0
515,9246,Espoo,Premium Climate,2025-08-17,2026-02-13,6,303.75,1822.5,Walk-in,1
516,1022,Helsinki,10m² Unit,2024-11-10,2024-12-10,1,191.25,191.25,Partner,1
517,7414,Espoo,Premium Climate,2024-04-24,2024-09-21,5,243.0,1215.0,Walk-in,1
518,6267,Vantaa,Premium Climate,2025-11-28,2026-09-24,10,191.25,1912.5,Website,1
519,9826,Turku,Premium Climate,2024-09-14,2025-09-09,12,198.0,2376.0,Walk-in,0
520,1249,Helsinki,10m² Unit,2024-04-29,2024-08-27,4,225.0,900.0,Walk-in,1
521,8995,Tampere,10m² Unit,2025-07-14,2026-04-10,9,215.62,1940.58,Walk-in,1
522,2551,Vantaa,Premium Climate,2026-01-20,2027-01-15,12,191.25,2295.0,Walk-in,0
523,7630,Turku,10m² Unit,2026-01-08,2026-10-05,9,140.25,1262.25,Referral,1
524,2234,Turku,Premium Climate,2024-10-03,2025-09-28,12,198.0,2376.0,Partner,0
525,9579,Tampere,Premium Climate,2024-04-24,2024-09-21,5,207.0,1035.0,Referral,1
526,1722,Tampere,10m² Unit,2024-10-13,2024-11-12,1,172.5,172.5,Partner,1
527,3717,Vantaa,5m² Unit,2024-11-03,2025-01-02,2,106.25,212.5,Partner,1
528,1887,Espoo,Small Locker,2026-04-01,2026-05-01,1,81.0,81.0,Walk-in,1
529,9611,Turku,Premium Climate,2024-05-04,2024-12-30,8,247.5,1980.0,Google Ads,0
530,3487,Helsinki,5m² Unit,2026-04-17,2026-11-13,7,150.0,1050.0,Walk-in,0
531,6684,Tampere,10m² Unit,2024-09-30,2025-01-28,4,172.5,690.0,Partner,0
532,9071,Espoo,5m² Unit,2025-12-17,2026-04-16,4,114.75,459.0,Partner,1
533,9958,Helsinki,10m² Unit,2024-12-13,2025-05-12,5,191.25,956.25,Google Ads,1
534,2098,Tampere,5m² Unit,2026-02-05,2026-07-05,5,97.75,488.75,Partner,0
535,9361,Turku,Small Locker,2025-09-26,2025-11-25,2,66.0,132.0,Walk-in,1
536,3144,Tampere,Premium Climate,2024-04-26,2025-03-22,11,207.0,2277.0,Referral,0
537,9512,Espoo,10m² Unit,2025-02-06,2025-11-03,9,172.12,1549.08,Referral,0
538,4375,Turku,10m² Unit,2025-02-19,2025-10-17,8,140.25,1122.0,Walk-in,1
539,8209,Tampere,5m² Unit,2025-10-13,2025-12-12,2,115.0,230.0,Partner,1
540,8811,Turku,Premium Climate,2025-12-04,2026-03-04,3,168.3,504.9,Partner,1
541,8555,Tampere,Premium Climate,2024-11-26,2025-03-26,4,175.95,703.8,Walk-in,0
542,2534,Turku,Premium Climate,2025-03-21,2025-09-17,6,198.0,1188.0,Walk-in,1
543,4021,Helsinki,5m² Unit,2025-07-27,2026-06-22,11,187.5,2062.5,Referral,1
544,1514,Espoo,10m² Unit,2024-11-24,2025-06-22,7,172.12,1204.84,Partner,0
545,2534,Tampere,Small Locker,2024-06-06,2025-01-02,7,86.25,603.75,Referral,0
546,3128,Tampere,5m² Unit,2024-11-28,2025-06-26,7,97.75,684.25,Google Ads,1
547,7924,Tampere,Small Locker,2024-07-01,2025-01-27,7,86.25,603.75,Walk-in,1
548,2182,Turku,10m² Unit,2025-09-25,2026-07-22,10,165.0,1650.0,Website,0
549,1945,Helsinki,Premium Climate,2024-11-19,2025-02-17,3,229.5,688.5,Google Ads,0
550,9700,Tampere,10m² Unit,2025-12-21,2026-10-17,10,146.62,1466.2,Walk-in,0
551,9255,Helsinki,Small Locker,2025-09-26,2026-06-23,9,90.0,810.0,Partner,1
552,2304,Turku,10m² Unit,2024-05-21,2025-02-15,9,206.25,1856.25,Walk-in,0
553,2033,Vantaa,Premium Climate,2024-05-08,2024-12-04,7,281.25,1968.75,Walk-in,0
554,1678,Turku,Small Locker,2024-08-15,2024-09-14,1,82.5,82.5,Partner,0
555,5476,Turku,Small Locker,2025-07-10,2026-02-05,7,82.5,577.5,Website,1
556,5182,Helsinki,Premium Climate,2026-01-29,2026-09-26,8,229.5,1836.0,Walk-in,0
557,1269,Helsinki,5m² Unit,2025-04-20,2025-12-16,8,150.0,1200.0,Referral,0
558,4074,Espoo,Small Locker,2024-12-19,2025-10-15,10,68.85,688.5,Partner,1
559,5054,Tampere,5m² Unit,2025-07-22,2025-12-19,5,143.75,718.75,Google Ads,0
560,7221,Tampere,5m² Unit,2024-07-26,2024-12-23,5,143.75,718.75,Walk-in,1
561,7010,Vantaa,10m² Unit,2024-07-13,2024-10-11,3,234.38,703.14,Referral,0
562,2134,Helsinki,10m² Unit,2024-09-17,2024-10-17,1,225.0,225.0,Referral,0
563,4405,Helsinki,10m² Unit,2024-10-10,2024-11-09,1,225.0,225.0,Website,1
564,9855,Tampere,Premium Climate,2024-11-26,2025-09-22,10,175.95,1759.5,Walk-in,0
565,3393,Helsinki,Premium Climate,2024-06-29,2024-12-26,6,337.5,2025.0,Google Ads,1
566,8095,Vantaa,Premium Climate,2024-05-22,2025-02-16,9,281.25,2531.25,Referral,1
567,8712,Helsinki,Premium Climate,2025-10-28,2026-10-23,12,270.0,3240.0,Website,0
568,4143,Tampere,5m² Unit,2025-07-28,2026-05-24,10,143.75,1437.5,Google Ads,1
569,5347,Turku,10m² Unit,2025-09-22,2026-09-17,12,165.0,1980.0,Referral,0
570,3281,Espoo,Premium Climate,2025-02-17,2026-01-13,11,206.55,2272.05,Walk-in,0
571,2323,Turku,Premium Climate,2024-05-09,2024-07-08,2,247.5,495.0,Walk-in,0
572,7185,Turku,10m² Unit,2025-06-08,2025-08-07,2,206.25,412.5,Partner,1
573,3348,Turku,Premium Climate,2025-01-10,2025-10-07,9,168.3,1514.7,Website,0
574,2082,Tampere,10m² Unit,2026-02-26,2026-04-27,2,146.62,293.24,Partner,1
575,4329,Helsinki,5m² Unit,2025-02-28,2025-07-28,5,127.5,637.5,Partner,0
576,7668,Turku,10m² Unit,2025-05-19,2025-07-18,2,206.25,412.5,Walk-in,0
577,1953,Helsinki,Small Locker,2026-04-21,2026-09-18,5,90.0,450.0,Partner,1
578,5452,Espoo,Premium Climate,2025-07-08,2026-04-04,9,303.75,2733.75,Google Ads,1
579,8336,Espoo,5m² Unit,2025-11-07,2026-10-03,11,114.75,1262.25,Walk-in,1
